time,issuer,tvl,tvl_usd,net_flow,net_flow_usd,net_tvl,net_tvl_usd
2024-07-24 00:00:00,Grayscale,-140044.05064668445,-487881262.32139987,,,2490727.055184281,8677120193.039343
2024-07-25 00:00:00,Grayscale,-97227.330902423,-324619695.59708285,,,2393499.724281858,7991345074.440539
2024-07-26 00:00:00,Grayscale,-110867.18729549724,-352251662.1627456,,,2282632.536986361,7252471401.814545
2024-07-27 00:00:00,Grayscale,0,0,,,2282632.536986361,7482035756.059263
2024-07-28 00:00:00,Grayscale,0,0,,,2282632.536986361,7419674235.148795
2024-07-29 00:00:00,Grayscale,-108825.49213788533,-356322955.88739246,,,2173807.0448484756,7117609454.66557
2024-07-30 00:00:00,Grayscale,-64057.64313883319,-212811020.88296884,,,2109749.4017096423,7008967267.371739
2024-07-31 00:00:00,Grayscale,-38895.51860286435,-127603749.97004502,,,2070853.883106778,6793808917.230743
2024-08-01 00:00:00,Grayscale,-40837.706376833754,-132103037.71897313,,,2030016.176729944,6566757228.971325
2024-08-02 00:00:00,Grayscale,-24907.60478682246,-79836594.6992499,,,2005108.5719431215,6426994556.735006
2024-08-03 00:00:00,Grayscale,0,0,,,2005108.5719431215,5996618052.853135
2024-08-04 00:00:00,Grayscale,0,0,,,2005108.5719431215,5828148830.638474
2024-08-05 00:00:00,Grayscale,-20416.060144752377,-54914914.41675349,,,1984692.5117983692,5338406071.310136
2024-08-06 00:00:00,Grayscale,-19480.189173331815,-47140304.58243739,,,1965212.3226250375,4755636951.643555
2024-08-07 00:00:00,Grayscale,-15921.85202174931,-39182881.73292396,,,1949290.4706032882,4797106383.631162
2024-08-08 00:00:00,Grayscale,-13549.585167723886,-31692886.194861203,,,1935740.8854355642,4527756003.260348
2024-08-09 00:00:00,Grayscale,-7705.799947545909,-20692692.831142932,,,1928035.0854880183,5177429736.4643955
2024-08-10 00:00:00,Grayscale,0,0,,,1928035.0854880183,5014067323.670996
2024-08-11 00:00:00,Grayscale,0,0,,,1928035.0854880183,5036413250.311801
2024-08-12 00:00:00,Grayscale,-16087.936243900222,-41123017.35048311,,,1911947.149244118,4887204586.06886
2024-08-13 00:00:00,Grayscale,0,0,,,1911947.149244118,5209635353.317389
2024-08-14 00:00:00,Grayscale,-11427.76492593375,-30906961.630434126,,,1900519.3843181843,5140049700.857746
2024-08-15 00:00:00,Grayscale,-6745.938638114187,-17977791.551801544,,,1893773.4456800702,5046868357.268474
2024-08-16 00:00:00,Grayscale,-18275.406741560284,-47007270.2043717,,,1875498.03893851,4824081035.836078
2024-08-17 00:00:00,Grayscale,0,0,,,1875498.03893851,4866823636.143486
2024-08-18 00:00:00,Grayscale,0,0,,,1875498.03893851,4907634473.470789
2024-08-19 00:00:00,Grayscale,-10579.095564335103,-27691840.549203563,,,1864918.9433741749,4881611826.17624
2024-08-20 00:00:00,Grayscale,-7784.613824594784,-20540871.268267028,,,1857134.32954958,4900327498.665999
2024-08-21 00:00:00,Grayscale,-14214.408681068711,-36614042.45704403,,,1842919.9208685113,4747066848.969947
2024-08-22 00:00:00,Grayscale,-11759.92805119929,-30955658.60917189,,,1831159.992817312,4820162449.093011
2024-08-23 00:00:00,Grayscale,-7613.822441351975,-19980954.23283999,,,1823546.17037596,4785532214.917632
2024-08-24 00:00:00,Grayscale,0,0,,,1823546.17037596,5041868100.08738
2024-08-25 00:00:00,Grayscale,0,0,,,1823546.17037596,5053374676.422452
2024-08-26 00:00:00,Grayscale,-3552.8745064471977,-9776515.836880881,,,1819993.2958695127,5008111952.110055
2024-08-27 00:00:00,Grayscale,-3552.1454410163715,-9535166.093137886,,,1816441.1504284963,4875945637.74123
2024-08-28 00:00:00,Grayscale,-3551.901909059779,-8741479.23132975,,,1812889.2485194365,4461647342.85373
2024-08-29 00:00:00,Grayscale,-1892.6741937250029,-4787897.907866139,,,1810996.5743257115,4581278034.071752
2024-08-30 00:00:00,Grayscale,-3748.680199159856,-9487872.097271603,,,1807247.8941265517,4574126347.555361
2024-08-31 00:00:00,Grayscale,0,0,,,1807247.8941265517,4568903401.1413355
2024-09-01 00:00:00,Grayscale,0,0,,,1807247.8941265517,4548517644.895588
2024-09-02 00:00:00,Grayscale,0.0000030000000000009996,0.00729510000000243,,,1807247.8941295517,4394684704.154831
2024-09-03 00:00:00,Grayscale,-5918.625180196816,-15030171.086354407,,,1801329.268949355,4574421638.618818
2024-09-04 00:00:00,Grayscale,-15468.738384068227,-37494829.65652681,,,1785860.5305652868,4328765198.642504
2024-09-05 00:00:00,Grayscale,-16566.47932937642,-40619350.66769805,,,1769294.0512359103,4338132084.225328
2024-09-06 00:00:00,Grayscale,-3127.129959793431,-7408389.773847825,,,1766166.9212761167,4184173068.18761
2024-09-07 00:00:00,Grayscale,1e-18,2.22572e-15,,,1766166.9212761167,3930993040.0226784
2024-09-08 00:00:00,Grayscale,0.000003,0.006830159999999999,,,1766166.9212791168,4021067553.0145903
2024-09-09 00:00:00,Grayscale,-4817.144543960259,-11078179.993527167,,,1761349.7767351565,4050646535.5489087
2024-09-10 00:00:00,Grayscale,-9632.311582876555,-22724356.84009071,,,1751717.46515228,4132616809.4379554
2024-09-11 00:00:00,Grayscale,0,0,,,1751717.46515228,4186552190.1899943
2024-09-12 00:00:00,Grayscale,0,0,,,1751717.46515228,4103240507.547352
2024-09-13 00:00:00,Grayscale,-8893.494106805703,-21011769.176739153,,,1742823.9710454743,4117595913.9920373
2024-09-14 00:00:00,Grayscale,0.0000020000000000019998,0.004884940000004884,,,1742823.9710474743,4256795264.5643244
2024-09-15 00:00:00,Grayscale,0,0,,,1742823.9710474743,4216274607.2374706
2024-09-16 00:00:00,Grayscale,-4489.891286575874,-10425572.466342045,,,1738334.0797608984,4036429116.545604
2024-09-17 00:00:00,Grayscale,-6080.654543072267,-13968540.422891043,,,1732253.4252178262,3979349890.9446425
2024-09-18 00:00:00,Grayscale,-7600.298995275659,-17809400.620679688,,,1724653.1262225504,4041293438.0209913
2024-09-19 00:00:00,Grayscale,-6333.148968813466,-15010323.033964172,,,1718319.977253737,4072624544.488627
2024-09-20 00:00:00,Grayscale,0,0,,,1718319.977253737,4236208606.323183
2024-09-21 00:00:00,Grayscale,0,0,,,1718319.977253737,4400187881.752507
2024-09-22 00:00:00,Grayscale,0,0,,,1718319.977253737,4489970100.564014
2024-09-23 00:00:00,Grayscale,0,0,,,1718319.977253737,4438729798.842308
2024-09-24 00:00:00,Grayscale,-30135.50079598573,-79814777.92319208,,,1688184.4764577511,4471207231.432648
2024-09-25 00:00:00,Grayscale,0,0,,,1688184.4764577511,4479226107.695822
2024-09-26 00:00:00,Grayscale,0,0,,,1688184.4764577511,4356647032.860225
2024-09-27 00:00:00,Grayscale,-13701.739424742824,-36077502.00971334,,,1674482.7370330084,4409013515.572133
2024-09-28 00:00:00,Grayscale,0,0,,,1674482.7370330084,4515376659.02847
2024-09-29 00:00:00,Grayscale,0.000005999999999999999,0.016068779999999998,,,1674482.7370390084,4484482452.54628
2024-09-30 00:00:00,Grayscale,-5596.417159357087,-14884622.826227264,,,1668886.3198796513,4438686878.394312
2024-10-01 00:00:00,Grayscale,-4556.130870659178,-11866306.16870571,,,1664330.1890089922,4334698047.36825
2024-10-02 00:00:00,Grayscale,-10714.611057657698,-26267190.446179576,,,1653615.5779513344,4053888197.8150353
2024-10-03 00:00:00,Grayscale,-2277.754177066072,-5393858.556543082,,,1651337.8237742684,3910467046.9668937
2024-10-04 00:00:00,Grayscale,-6242.307467732082,-14679784.779566826,,,1645095.5163065363,3868705321.877429
2024-10-05 00:00:00,Grayscale,0,0,,,1645095.5163065363,3974846884.5895267
2024-10-06 00:00:00,Grayscale,0,0,,,1645095.5163065363,3977018410.6710515
2024-10-07 00:00:00,Grayscale,-3373.9857970470734,-8234043.63840353,,,1641721.5305094891,4006539309.1318827
2024-10-08 00:00:00,Grayscale,0,0,,,1641721.5305094891,3980550857.3039174
2024-10-09 00:00:00,Grayscale,0,0,,,1641721.5305094891,4008591461.045019
2024-10-10 00:00:00,Grayscale,0,0,,,1641721.5305094891,3891520298.7043877
2024-10-11 00:00:00,Grayscale,-4384.387352785697,-10462858.134814259,,,1637337.1431567033,3907324985.057725
2024-10-12 00:00:00,Grayscale,0.00002,0.04874100000000001,,,1637337.1431767032,3990272484.7787848
2024-10-13 00:00:00,Grayscale,0,0,,,1637337.1431767032,4054275993.7055616
2024-10-14 00:00:00,Grayscale,0,0,,,1637337.1431767032,4043076607.6462336
2024-10-15 00:00:00,Grayscale,-3877.665402710493,-10194421.120379914,,,1633459.4777739928,4294381301.6626053
2024-10-16 00:00:00,Grayscale,-7246.374113308623,-18882674.128200743,,,1626213.103660684,4237602367.6500473
2024-10-17 00:00:00,Grayscale,0,0,,,1626213.103660684,4246774209.554693
2024-10-18 00:00:00,Grayscale,-6067.787061697255,-15800699.542271504,,,1620145.3165989867,4218907008.78326
2024-10-19 00:00:00,Grayscale,0.000033709,0.08905513292,,,1620145.3166326957,4280229509.1055865
2024-10-20 00:00:00,Grayscale,0,0,,,1620145.3166326957,4288783876.3774066
2024-10-21 00:00:00,Grayscale,0,0,,,1620145.3166326957,4446472620.045267
2024-10-22 00:00:00,Grayscale,-11036.9827250867,-29427686.300244167,,,1609108.333907609,4290333368.5311804
2024-10-23 00:00:00,Grayscale,0.000002,0.005244199999999999,,,1609108.3339096091,4219242962.344386
2024-10-24 00:00:00,Grayscale,-3032.6494764271765,-7650859.078614773,,,1606075.684433182,4051855918.9585643
2024-10-25 00:00:00,Grayscale,0,0,,,1606075.684433182,4071401860.0381165
2024-10-26 00:00:00,Grayscale,0,0,,,1606075.684433182,3918648001.691676
2024-10-27 00:00:00,Grayscale,0,0,,,1606075.684433182,3987163190.3895965
2024-10-28 00:00:00,Grayscale,-7749.048198333418,-19427173.795149814,,,1598326.6362348485,4007068810.1062145
2024-10-29 00:00:00,Grayscale,-3368.458604394524,-8647978.513406238,,,1594958.177630454,4094799927.75777
2024-10-30 00:00:00,Grayscale,-2273.55373276317,-5999317.176791487,,,1592684.6238976908,4202680624.4637923
2024-10-31 00:00:00,Grayscale,-1758.2554306736783,-4676766.03749461,,,1590926.368467017,4231689138.221734
2024-11-01 00:00:00,Grayscale,-14565.598668606983,-36686227.710633725,,,1576360.7697984101,3970364107.283558
2024-11-02 00:00:00,Grayscale,0.000002000000000002,0.005026900000005027,,,1576360.7698004101,3962103976.8548408
2024-11-03 00:00:00,Grayscale,0,0,,,1576360.7698004101,3931128487.728263
2024-11-04 00:00:00,Grayscale,-4546.17714579134,-11177185.66887113,,,1571814.592654619,3864447639.3547196
2024-11-05 00:00:00,Grayscale,-4461.071454594923,-10704385.566015065,,,1567353.521200024,3760880447.6546702
2024-11-06 00:00:00,Grayscale,0,0,,,1567353.521200024,3799797835.5860667
2024-11-07 00:00:00,Grayscale,0,0,,,1567353.521200024,4265583955.016289
2024-11-08 00:00:00,Grayscale,0,0,,,1567353.521200024,4536250234.592321
2024-11-09 00:00:00,Grayscale,0,0,,,1567353.521200024,4642704885.752228
2024-11-10 00:00:00,Grayscale,0,0,,,1567353.521200024,4901412257.961503
2024-11-11 00:00:00,Grayscale,0,0,,,1567353.521200024,4996080410.641985
2024-11-12 00:00:00,Grayscale,0,0,,,1567353.521200024,5288642618.909182
2024-11-13 00:00:00,Grayscale,-5047.506543410059,-16391373.699200694,,,1562306.014656614,5073463798.116181
2024-11-14 00:00:00,Grayscale,-5720.466409673861,-18263561.492173444,,,1556585.5482469401,4969663982.321558
2024-11-15 00:00:00,Grayscale,-6815.838514586454,-20872210.441603243,,,1549769.7097323537,4745875279.810484
2024-11-16 00:00:00,Grayscale,0,0,,,1549769.7097323537,4793220744.442807
2024-11-17 00:00:00,Grayscale,1.00000001e-10,3.1362900313629e-7,,,1549769.7097323537,4860527242.936483
2024-11-18 00:00:00,Grayscale,-14093.082326147349,-43387667.90339354,,,1535676.6274062064,4727810848.964118
2024-11-19 00:00:00,Grayscale,-2102.6987568404707,-6749473.766569795,,,1533573.928649366,4922634289.310885
2024-11-20 00:00:00,Grayscale,-8408.77518745379,-26165922.101807453,,,1525165.1534619122,4745917414.633571
2024-11-21 00:00:00,Grayscale,-5717.541248147881,-17573720.657369733,,,1519447.6122137643,4670250153.280837
2024-11-22 00:00:00,Grayscale,-5717.122678200141,-19202328.62417794,,,1513730.489535564,5084227144.42268
2024-11-23 00:00:00,Grayscale,0,0,,,1513730.489535564,5039360172.712846
2024-11-24 00:00:00,Grayscale,2e-10,6.7911e-7,,,1513730.4895355643,5139947563.742486
2024-11-25 00:00:00,Grayscale,-8238.92216871155,-27709884.54080587,,,1505491.567366853,5063404733.609262
2024-11-26 00:00:00,Grayscale,-1681.352889676129,-5740071.5112387175,,,1503810.2144771768,5133947919.816503
2024-11-27 00:00:00,Grayscale,-5210.916569744297,-17332967.56760906,,,1498599.2979074325,4984760872.643535
2024-11-28 00:00:00,Grayscale,0.000025,0.09142025000000001,,,1498599.2979324325,5480092898.672298
2024-11-29 00:00:00,Grayscale,-4328.194795333234,-15494417.983917538,,,1494271.1031370992,5349311236.698439
2024-11-30 00:00:00,Grayscale,2e-10,7.18486e-7,,,1494271.1031370994,5368064339.0428095
2024-12-01 00:00:00,Grayscale,0,0,,,1494271.1031370994,5532449103.098923
2024-12-02 00:00:00,Grayscale,-36.97265263242179,-137072.04264291422,,,1494234.130484467,5539708673.016808
2024-12-03 00:00:00,Grayscale,-7224.876386318211,-26316684.48592795,,,1487009.2540981488,5416446078.145048
2024-12-04 00:00:00,Grayscale,-5040.6118768560455,-18229070.41593728,,,1481968.6422212927,5359450676.4747715
2024-12-05 00:00:00,Grayscale,-1764.0932964740866,-6772460.010761807,,,1480204.5489248186,5682594075.595314
2024-12-06 00:00:00,Grayscale,-3695.80003411957,-14013143.241369125,,,1476508.7488906991,5598389632.64393
2024-12-07 00:00:00,Grayscale,0,0,,,1476508.7488906991,5911896735.295893
2024-12-08 00:00:00,Grayscale,1e-10,3.99915e-7,,,1476508.7488906991,5904779963.12624
2024-12-09 00:00:00,Grayscale,-7307.015424876552,-29256924.41043447,,,1469201.7334658226,5882610280.710481
2024-12-10 00:00:00,Grayscale,-9153.10563344341,-34048179.99056447,,,1460048.6278323792,5431161888.242275
2024-12-11 00:00:00,Grayscale,-1091.5347499307388,-3963821.1215934837,,,1458957.0930824485,5298085966.961465
2024-12-12 00:00:00,Grayscale,-587.7090672461158,-2252077.637324426,,,1458369.3840152023,5588413144.770895
2024-12-13 00:00:00,Grayscale,-5876.694154100493,-22814031.909516603,,,1452492.6898611018,5638750921.16358
2024-12-14 00:00:00,Grayscale,0,0,,,1452492.6898611018,5675208487.679094
2024-12-15 00:00:00,Grayscale,0,0,,,1452492.6898611018,5621727706.838408
2024-12-16 00:00:00,Grayscale,341.0455835582618,1348044.0572190701,,,1452833.73544466,5742586849.417398
2024-12-17 00:00:00,Grayscale,0,0,,,1452833.73544466,5794990562.254888
2024-12-18 00:00:00,Grayscale,0,0,,,1452833.73544466,5651857382.63888
2024-12-19 00:00:00,Grayscale,-13343.024083393768,-48379403.58205079,,,1439490.7113612662,5219334211.067906
2024-12-20 00:00:00,Grayscale,-16530.79419186178,-56539944.75854101,,,1422959.9171694044,4866921345.496171
2024-12-21 00:00:00,Grayscale,0,0,,,1422959.9171694044,4943661573.829117
2024-12-22 00:00:00,Grayscale,0.000016000000000000003,0.05342384000000001,,,1422959.9171854043,4751248933.882893
2024-12-23 00:00:00,Grayscale,1510.2795621446628,4956072.99995144,,,1424470.196747549,4674484418.838887
2024-12-24 00:00:00,Grayscale,0,0,,,1424470.196747549,4871047061.288082
2024-12-25 00:00:00,Grayscale,0.000005999999999999999,0.020964539999999997,,,1424470.1967535492,4977227069.774609
2024-12-26 00:00:00,Grayscale,0.000004,0.013981839999999999,,,1424470.1967575492,4979178593.958143
2024-12-27 00:00:00,Grayscale,0,0,,,1424470.1967575492,4748998454.86409
2024-12-28 00:00:00,Grayscale,0,0,,,1424470.1967575492,4744782023.081688
2024-12-29 00:00:00,Grayscale,0,0,,,1424470.1967575492,4845933651.753442
2024-12-30 00:00:00,Grayscale,0,0,,,1424470.1967575492,4779097510.121577
2024-12-31 00:00:00,Grayscale,-6676.858905369278,-22432910.550259702,,,1417793.33785218,4763502056.515755
2025-01-01 00:00:00,Grayscale,0.000002,0.00666912,,,1417793.33785418,4727716952.6750345
2025-01-02 00:00:00,Grayscale,-1676.8783219244813,-5629414.676966238,,,1416116.4595322555,4754016243.966544
2025-01-03 00:00:00,Grayscale,-6203.599887312564,-21423635.922842953,,,1409912.859644943,4869021267.755039
2025-01-04 00:00:00,Grayscale,0.000001,0.0036047399999999995,,,1409912.859645943,5082369281.680116
2025-01-05 00:00:00,Grayscale,0,0,,,1409912.859645943,5156502499.840301
2025-01-06 00:00:00,Grayscale,-2011.8404729440963,-7313201.066389625,,,1407901.0191729988,5117832836.775385
2025-01-07 00:00:00,Grayscale,0.000001,0.00368939,,,1407901.0191739989,5194295941.13036
2025-01-08 00:00:00,Grayscale,-2346.5037210590376,-7939465.735314886,,,1405554.5154529398,4755735869.6704855
2025-01-09 00:00:00,Grayscale,0.000003,0.00998205,,,1405554.5154559398,4676771817.002321
2025-01-10 00:00:00,Grayscale,-2513.9390960633277,-8096442.531563474,,,1403040.5763598764,4518660541.036145
2025-01-11 00:00:00,Grayscale,0,0,,,1403040.5763598764,4586651887.366545
2025-01-12 00:00:00,Grayscale,0,0,,,1403040.5763598764,4611569888.002696
2025-01-13 00:00:00,Grayscale,0,0,,,1403040.5763598764,4584589417.719296
2025-01-14 00:00:00,Grayscale,-4691.078901555541,-14717228.016272169,,,1398349.4974583208,4387013911.386041
2025-01-15 00:00:00,Grayscale,0.00045827125472897023,1.4779293792134764,,,1398349.497916592,4509691114.275989
2025-01-16 00:00:00,Grayscale,-1444.4662905677715,-4983986.488975039,,,1396905.0316260243,4819881121.122435
2025-01-17 00:00:00,Grayscale,-5611.387920275245,-18557028.193987846,,,1391293.643705749,4601049818.544223
2025-01-18 00:00:00,Grayscale,0,0,,,1391293.643705749,4834035852.119187
2025-01-19 00:00:00,Grayscale,0,0,,,1391293.643705749,4600368084.658807
2025-01-20 00:00:00,Grayscale,0,0,,,1391293.643705749,4471269947.459351
2025-01-21 00:00:00,Grayscale,0,0,,,1391293.643705749,4563192718.49899
2025-01-22 00:00:00,Grayscale,-1339.5737086448655,-4459668.603609227,,,1389954.0699971041,4627393391.212259
2025-01-23 00:00:00,Grayscale,-5357.929013069704,-17374692.203582436,,,1384596.1409840344,4489968365.983027
2025-01-24 00:00:00,Grayscale,-6864.376609879517,-22921938.238306277,,,1377731.7643741549,4600604571.504041
2025-01-25 00:00:00,Grayscale,0,0,,,1377731.7643741549,4563392036.548294
2025-01-26 00:00:00,Grayscale,0,0,,,1377731.7643741549,4574868542.145531
2025-01-27 00:00:00,Grayscale,0,0,,,1377731.7643741549,4461798096.243344
2025-01-28 00:00:00,Grayscale,-26780.472715415057,-85192700.77864261,,,1350951.2916587398,4297578701.4602
2025-01-29 00:00:00,Grayscale,0.000004,0.01231812,,,1350951.2916627398,4160295031.2141576
2025-01-30 00:00:00,Grayscale,-5020.650967954825,-15643043.046895565,,,1345930.640694785,4193569934.438369
2025-01-31 00:00:00,Grayscale,-13974.538473837818,-45394751.033030026,,,1331956.1022209472,4326712882.893502
2025-02-01 00:00:00,Grayscale,0,0,,,1331956.1022209472,4395028911.376414
2025-02-02 00:00:00,Grayscale,1e-10,3.12171e-7,,,1331956.1022209472,4157980683.864153
2025-02-03 00:00:00,Grayscale,-9621.595940253259,-27611286.30166358,,,1322334.506280694,3794729779.3638325
2025-02-04 00:00:00,Grayscale,5855.414752263168,16886723.374789365,,,1328189.921032957,3830433322.762996
2025-02-05 00:00:00,Grayscale,0,0,,,1328189.921032957,3631988466.6614623
2025-02-06 00:00:00,Grayscale,-2592.756932590854,-7231147.22985724,,,1325597.1641003662,3697063978.7326393
2025-02-07 00:00:00,Grayscale,0.000001,0.0026901299999999998,,,1325597.1641013662,3566028699.064008
2025-02-08 00:00:00,Grayscale,0,0,,,1325597.1641013662,3479467204.248189
2025-02-09 00:00:00,Grayscale,0,0,,,1325597.1641013662,3494048773.0533037
2025-02-10 00:00:00,Grayscale,0,0,,,1325597.1641013662,3487791954.438746
2025-02-11 00:00:00,Grayscale,-8360.868286370429,-22269089.072064772,,,1317236.2958149957,3508445701.5402822
2025-02-12 00:00:00,Grayscale,0.000001,0.00260527,,,1317236.2958159957,3431756204.400539
2025-02-13 00:00:00,Grayscale,-11285.62607094504,-30904107.00763306,,,1305950.6697450506,3576163076.003057
2025-02-14 00:00:00,Grayscale,-2777.9378965376322,-7437845.379842614,,,1303172.731848513,3489205894.3424377
2025-02-15 00:00:00,Grayscale,0,0,,,1303172.731848513,3553960547.3879905
2025-02-16 00:00:00,Grayscale,0,0,,,1303172.731848513,3513783732.065101
2025-02-17 00:00:00,Grayscale,0,0,,,1303172.731848513,3474375788.654002
2025-02-18 00:00:00,Grayscale,0,0,,,1303172.731848513,3578447163.019424
2025-02-19 00:00:00,Grayscale,0,0,,,1303172.731848513,3481178350.3142514
2025-02-20 00:00:00,Grayscale,-2005.371747338758,-5450139.1737648565,,,1301167.3601011743,3536273616.2621684
2025-02-21 00:00:00,Grayscale,-3759.8145305909375,-10304410.889554664,,,1297407.5455705833,3555765937.9189305
2025-02-22 00:00:00,Grayscale,0,0,,,1297407.5455705833,3453997290.044374
2025-02-23 00:00:00,Grayscale,0,0,,,1297407.5455705833,3588914700.7082586
2025-02-24 00:00:00,Grayscale,0,0,,,1297407.5455705833,3662892878.956693
2025-02-25 00:00:00,Grayscale,-5846.998234003211,-14717537.724791823,,,1291560.54733658,3250999969.306379
2025-02-26 00:00:00,Grayscale,-10857.966299596312,-27098552.232891504,,,1280702.5810369838,3196287852.5714316
2025-02-27 00:00:00,Grayscale,-1419.79076603924,-3315041.063809701,,,1279282.7902709446,2986971801.347823
2025-02-28 00:00:00,Grayscale,-9837.14457933527,-22705998.746575877,,,1269445.6456916092,2930121744.9289155
2025-03-01 00:00:00,Grayscale,0.00009200000000000798,0.20595856000001786,,,1269445.6457836092,2841882578.3028502
2025-03-02 00:00:00,Grayscale,0.00009199999999999999,0.20418939999999997,,,1269445.6458756092,2817471138.7386208
2025-03-03 00:00:00,Grayscale,-5260.8568457102165,-13249888.834468836,,,1264184.789029899,3183950525.954923
2025-03-04 00:00:00,Grayscale,0.00003999999999999999,0.08598199999999999,,,1264184.7890698991,2717428413.345202
2025-03-05 00:00:00,Grayscale,5008.964532200001,10875614.061248608,,,1269193.7536020991,2755711553.633486
2025-03-06 00:00:00,Grayscale,-28382.184927757364,-63658686.39631627,,,1240811.5686743418,2783028675.4953675
2025-03-07 00:00:00,Grayscale,0.000001,0.00220376,,,1240811.5686753418,2734450902.5839715
2025-03-08 00:00:00,Grayscale,0,0,,,1240811.5686753418,2657892828.7967024
2025-03-09 00:00:00,Grayscale,0,0,,,1240811.5686753418,2736758812.101707
2025-03-10 00:00:00,Grayscale,0,0,,,1240811.5686753418,2506042309.0222144
2025-03-11 00:00:00,Grayscale,-2586.901580510416,-4825295.780094468,,,1238224.6670948314,2309635707.038647
2025-03-12 00:00:00,Grayscale,0.000006999999999999999,0.013463239999999998,,,1238224.6671018314,2381502266.730294
2025-03-13 00:00:00,Grayscale,0,0,,,1238224.6671018314,2364315708.350921
2025-03-14 00:00:00,Grayscale,-23805.727644351387,-44414584.12334283,,,1214418.93945748,2265753559.5352154
2025-03-15 00:00:00,Grayscale,0,0,,,1214418.93945748,2323729919.7049155
2025-03-16 00:00:00,Grayscale,0,0,,,1214418.93945748,2356130617.009641
2025-03-17 00:00:00,Grayscale,0,0,,,1214418.93945748,2295021055.9761405
2025-03-18 00:00:00,Grayscale,-3753.379693650066,-7241357.909162136,,,1210665.55976383,2335724957.7967596
2025-03-19 00:00:00,Grayscale,0,0,,,1210665.55976383,2341511939.1724305
2025-03-20 00:00:00,Grayscale,5003.820753,10305368.8408035,,,1215669.38051683,2503671089.1744113
2025-03-21 00:00:00,Grayscale,0,0,,,1215669.38051683,2411827267.4763646
2025-03-22 00:00:00,Grayscale,0,0,,,1215669.38051683,2392145580.205797
2025-03-23 00:00:00,Grayscale,0,0,,,1215669.38051683,2413431951.0586467
2025-03-24 00:00:00,Grayscale,0,0,,,1215669.38051683,2439532372.6583433
2025-03-25 00:00:00,Grayscale,0,0,,,1215669.38051683,2529212302.85907
2025-03-26 00:00:00,Grayscale,0,0,,,1215669.38051683,2514381136.4167643
2025-03-27 00:00:00,Grayscale,0,0,,,1215669.38051683,2445051511.6458898
2025-03-28 00:00:00,Grayscale,-1330.8662896605574,-2668187.2808259684,,,1214338.5142271693,2434566570.24834
2025-03-29 00:00:00,Grayscale,0.000002,0.0037966799999999998,,,1214338.5142291693,2305227375.1018014
2025-03-30 00:00:00,Grayscale,0,0,,,1214338.5142291693,2222615925.9787908
2025-03-31 00:00:00,Grayscale,2500.3685256,4523391.695977704,,,1216838.8827547694,2201371054.402826
2025-04-01 00:00:00,Grayscale,0,0,,,1216838.8827547694,2219879173.809526
2025-04-02 00:00:00,Grayscale,0,0,,,1216838.8827547694,2320584759.7463107
2025-04-03 00:00:00,Grayscale,-16246.833778195773,-29170702.643737163,,,1200592.0489765736,2155627006.1759686
2025-04-04 00:00:00,Grayscale,0,0,,,1200592.0489765736,2182196108.21982
2025-04-05 00:00:00,Grayscale,0.000001,0.00181625,,,1200592.0489775736,2180575308.9555182
2025-04-06 00:00:00,Grayscale,0,0,,,1200592.0489775736,2170742460.074392
2025-04-07 00:00:00,Grayscale,0,0,,,1200592.0489775736,1897091514.3509336
2025-04-08 00:00:00,Grayscale,0,0,,,1200592.0489775736,1865840103.3160472
2025-04-09 00:00:00,Grayscale,0,0,,,1200592.0489775736,1769048372.3274753
2025-04-10 00:00:00,Grayscale,0,0,,,1200592.0489775736,2004280372.4836514
2025-04-11 00:00:00,Grayscale,-1498.886238035455,-2282923.651427041,,,1199093.1627395381,1826314814.3053355
2025-04-12 00:00:00,Grayscale,0,0,,,1199093.1627395381,1880417897.8081439
2025-04-13 00:00:00,Grayscale,0,0,,,1199093.1627395381,1972999880.9032636
2025-04-14 00:00:00,Grayscale,-17885.467787975707,-28578473.55969486,,,1181207.6949515624,1887404527.4553034
2025-04-15 00:00:00,Grayscale,0,0,,,1181207.6949515624,1918517538.1403277
2025-04-16 00:00:00,Grayscale,-6576.1799780489555,-10460466.443883352,,,1174631.5149735135,1868439365.6077693
2025-04-17 00:00:00,Grayscale,-5160.699154801624,-8149105.2143726,,,1169470.8158187119,1846676281.1348534
2025-04-18 00:00:00,Grayscale,0,0,,,1169470.8158187119,1852792613.5015852
2025-04-19 00:00:00,Grayscale,0,0,,,1169470.8158187119,1860651457.383887
2025-04-20 00:00:00,Grayscale,0,0,,,1169470.8158187119,1888134021.5556266
2025-04-21 00:00:00,Grayscale,0,0,,,1169470.8158187119,1857259992.0180125
2025-04-22 00:00:00,Grayscale,-16142.464580038486,-25519783.679228645,,,1153328.3512386733,1823308323.756731
2025-04-23 00:00:00,Grayscale,0,0,,,1153328.3512386733,2025728982.6826308
2025-04-24 00:00:00,Grayscale,0.000004,0.00718468,,,1153328.3512426734,2071573784.6515527
2025-04-25 00:00:00,Grayscale,-3743.616776143177,-6625527.842753718,,,1149584.7344665301,2034558054.7535543
2025-04-26 00:00:00,Grayscale,0.000009999999999999999,0.017880599999999996,,,1149584.7344765302,2055526480.3281045
2025-04-27 00:00:00,Grayscale,0.000012000000000000002,0.021866040000000003,,,1149584.7344885303,2094738815.6429653
2025-04-28 00:00:00,Grayscale,0.000004,0.00717312,,,1149584.7344925303,2061527312.6707647
